FullPath;Package;Element;Property;DependentPackage;DependendElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_VegetationDamage;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_VegetationDamage;damageType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_VegetationDamageType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_VegetationDamage;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_IceCategory
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Aquaculture
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_LandCoverElementCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterSalinity
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_SnowCategory
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Artificiality
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterChemistry
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterChemistry;nutrientLevel;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_NutrientLevel
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterChemistry;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSalinity;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterSalinityType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSalinity;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterStress;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterStress;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSupplyPeriod;rainfedPercentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSupplyPeriod;postfloodingPercentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSupplyPeriod;irrigationPercentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSupplyPeriod;irrigationType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_IrrigationType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_WaterSupplyPeriod;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedIntegerValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedIntegerValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_ValueObject
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageRange;maxValue;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Real
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageRange;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageRange;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageValue;baseValue;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Real
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageRange
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPercentageValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_ValueObject
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosIntegerRange;maxValue;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Integer
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosIntegerRange;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosIntegerRange;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosIntegerValue;baseValue;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Integer
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosIntegerValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerRange
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosIntegerValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedIntegerValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosRealRange;maxValue;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Real
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosRealRange;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosRealRange;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosRealValue;baseValue;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Real
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosRealValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedRealValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedPosRealValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealRange
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedRealValue;value;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Real
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedRealValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedRealValue;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedRealValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedRealValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_ValueObject
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedRealValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_PermittedRealValueType;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_ValueObject;;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Numerics;Number
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_ValueObject;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedRealValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_ValueObject;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ValueObjectTypes;LC_ValueObject;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedIntegerValueType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorClass;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.ExtendedModel;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorClass;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135 Edition 1;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorClass;;Implementation-XML.ISO 19135 Procedures for item registration XML.ISO 19135-1 Edition 1 XML.ExtendedModel;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;metalanguageObjectDescription;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;metalanguageObjectAttributes;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;referenceToParentClass;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;referenceToSupersededClass;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;;Implementation-XML.ISO 19135 Procedures for item registration XML.ISO 19135-1 Edition 1 XML.ExtendedModel;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.ExtendedModel;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ClassCharacteristicDescriptorItem;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135 Edition 1;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorClass;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.ExtendedModel;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorClass;;Implementation-XML.ISO 19135 Procedures for item registration XML.ISO 19135-1 Edition 1 XML.ExtendedModel;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorClass;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135 Edition 1;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;metalanguageObjectDescription;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;metalanguageObjectAttributes;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;referenceToParentClass;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;referenceToSupersededClass;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;;Implementation-XML.ISO 19135 Procedures for item registration XML.ISO 19135-1 Edition 1 XML.ExtendedModel;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135 Edition 1;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementCharacteristicDescriptorItem;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.ExtendedModel;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorClass;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.ExtendedModel;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorClass;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135 Edition 1;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorClass;;Implementation-XML.ISO 19135 Procedures for item registration XML.ISO 19135-1 Edition 1 XML.ExtendedModel;RE_ItemClass
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;metalanguageObjectDescription;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;metalanguageObjectAttributes;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;referenceToParentClass;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;referenceToSupersededClass;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135 Edition 1;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;;ISO TC211.ISO 19135 Procedures for item registration.ISO 19135-1 Edition 1.ExtendedModel;RE_RegisterItem
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Registers;LC_ElementDescriptorItem;;Implementation-XML.ISO 19135 Procedures for item registration XML.ISO 19135-1 Edition 1 XML.ExtendedModel;RE_RegisterItem
